"command_id","indicator_id","indicator_type"
"ft-bitsadmin-download","indicator_691","failure"
"ft-powershell-upload","indicator_692","success"
"ft-powershell-upload","indicator_693","success"
"ft-powershell-upload","indicator_694","success"
"ft-powershell-upload","indicator_695","failure"
"ft-powershell-upload","indicator_696","failure"
"ft-powershell-upload","indicator_697","failure"
"ft-powershell-upload","indicator_698","failure"
"ft-smb-upload","indicator_699","success"
"ft-smb-upload","indicator_700","success"
"ft-smb-upload","indicator_701","success"
"ft-smb-upload","indicator_702","failure"
"ft-smb-upload","indicator_703","failure"
"ft-smb-upload","indicator_704","failure"
"ft-curl-upload","indicator_705","success"
"ft-curl-upload","indicator_706","success"
"ft-curl-upload","indicator_707","success"
"ft-curl-upload","indicator_708","success"
"ft-curl-upload","indicator_709","failure"
"ft-curl-upload","indicator_710","failure"
"ft-curl-upload","indicator_711","failure"
"ft-curl-upload","indicator_712","failure"
"ft-nc-receive","indicator_713","success"
"ft-nc-receive","indicator_714","success"
"ft-nc-receive","indicator_715","success"
"ft-nc-receive","indicator_716","success"
"ft-nc-receive","indicator_717","failure"
"ft-nc-receive","indicator_718","failure"
"ft-nc-receive","indicator_719","failure"
"ft-nc-send","indicator_720","success"
"ft-nc-send","indicator_721","success"
"ft-nc-send","indicator_722","success"
"ft-nc-send","indicator_723","failure"
"ft-nc-send","indicator_724","failure"
"ft-nc-send","indicator_725","failure"
"ft-nc-send","indicator_726","failure"
"ft-nc-send","indicator_727","failure"
"ft-powershell-tcp-send","indicator_728","success"
"ft-powershell-tcp-send","indicator_729","success"
"ft-powershell-tcp-send","indicator_730","success"
"ft-powershell-tcp-send","indicator_731","success"
"ft-powershell-tcp-send","indicator_732","failure"
"ft-powershell-tcp-send","indicator_733","failure"
"ft-powershell-tcp-send","indicator_734","failure"
"ft-powershell-tcp-send","indicator_735","failure"
"ft-file-verify-md5","indicator_736","success"
"ft-file-verify-md5","indicator_737","success"
"ft-file-verify-md5","indicator_738","success"
"ft-file-verify-md5","indicator_739","success"
"ft-file-verify-md5","indicator_740","failure"
"ft-file-verify-md5","indicator_741","failure"
"ft-file-verify-md5","indicator_742","failure"
"ft-powershell-execute-memory","indicator_743","success"
"ft-powershell-execute-memory","indicator_744","success"
"ft-powershell-execute-memory","indicator_745","success"
"ft-powershell-execute-memory","indicator_746","success"
"ft-powershell-execute-memory","indicator_747","success"
"ft-powershell-execute-memory","indicator_748","failure"
"ft-powershell-execute-memory","indicator_749","failure"
"ft-powershell-execute-memory","indicator_750","failure"
"ft-powershell-execute-memory","indicator_751","failure"
"ft-powershell-execute-memory","indicator_752","failure"
"ft-base64-encode","indicator_753","success"
"ft-base64-encode","indicator_754","success"
"ft-base64-encode","indicator_755","success"
"ft-base64-encode","indicator_756","failure"
"ft-base64-encode","indicator_757","failure"
"ft-base64-encode","indicator_758","failure"
"ft-scp-upload","indicator_759","success"
"ft-scp-upload","indicator_760","success"
"ft-scp-upload","indicator_761","success"
"ft-scp-upload","indicator_762","success"
"ft-scp-upload","indicator_763","failure"
"ft-scp-upload","indicator_764","failure"
"ft-scp-upload","indicator_765","failure"
"ft-scp-upload","indicator_766","failure"
"ft-scp-download","indicator_767","success"
"ft-scp-download","indicator_768","success"
"ft-scp-download","indicator_769","success"
"ft-scp-download","indicator_770","success"
"ft-scp-download","indicator_771","failure"
"ft-scp-download","indicator_772","failure"
"ft-scp-download","indicator_773","failure"
"ft-scp-download","indicator_774","failure"
"ft-wget-download","indicator_775","success"
"ft-wget-download","indicator_776","success"
"ft-wget-download","indicator_777","success"
"ft-wget-download","indicator_778","success"
"ft-wget-download","indicator_779","failure"
"ft-wget-download","indicator_780","failure"
"ft-wget-download","indicator_781","failure"
"ft-wget-download","indicator_782","failure"
"ft-curl-download","indicator_783","success"
"ft-curl-download","indicator_784","success"
"ft-curl-download","indicator_785","success"
"ft-curl-download","indicator_786","success"
"ft-curl-download","indicator_787","failure"
"ft-curl-download","indicator_788","failure"
"ft-curl-download","indicator_789","failure"
"ft-curl-download","indicator_790","failure"
"ft-bash-dev-tcp","indicator_791","success"
"ft-bash-dev-tcp","indicator_792","success"
"ft-bash-dev-tcp","indicator_793","success"
"ft-bash-dev-tcp","indicator_794","failure"
"ft-bash-dev-tcp","indicator_795","failure"
"ft-bash-dev-tcp","indicator_796","failure"
"ft-python-http-server","indicator_797","success"
"ft-python-http-server","indicator_798","success"
"ft-python-http-server","indicator_799","success"
"ft-python-http-server","indicator_800","failure"
"ft-python-http-server","indicator_801","failure"
"ft-python-http-server","indicator_802","failure"
"ft-smb-server","indicator_803","success"
"ft-smb-server","indicator_804","success"
"ft-smb-server","indicator_805","success"
"ft-smb-server","indicator_806","success"
"ft-smb-server","indicator_807","failure"
"ft-smb-server","indicator_808","failure"
"ft-smb-server","indicator_809","failure"
"ft-uploadserver","indicator_810","success"
"ft-uploadserver","indicator_811","success"
"ft-uploadserver","indicator_812","success"
"ft-uploadserver","indicator_813","success"
"ft-uploadserver","indicator_814","failure"
"ft-uploadserver","indicator_815","failure"
"ft-uploadserver","indicator_816","failure"
"lsof-network-all","indicator_817","success"
"lsof-network-all","indicator_818","success"
"lsof-network-all","indicator_819","success"
"lsof-network-all","indicator_820","success"
"lsof-network-all","indicator_821","success"
"lsof-network-all","indicator_822","success"
"lsof-network-all","indicator_823","success"
"lsof-network-all","indicator_824","success"
"lsof-network-all","indicator_825","failure"
"lsof-network-all","indicator_826","failure"
"lsof-listening-ports","indicator_827","success"
"lsof-listening-ports","indicator_828","success"
"lsof-listening-ports","indicator_829","success"
"lsof-listening-ports","indicator_830","failure"
"lsof-listening-ports","indicator_831","failure"
"lsof-port-specific","indicator_832","success"
"lsof-port-specific","indicator_833","success"
"lsof-port-specific","indicator_834","success"
"lsof-port-specific","indicator_835","success"
"lsof-port-specific","indicator_836","failure"
"lsof-port-specific","indicator_837","failure"
"fuser-port-tcp","indicator_838","success"
"fuser-port-tcp","indicator_839","success"
"fuser-port-tcp","indicator_840","success"
"fuser-port-tcp","indicator_841","success"
"fuser-port-tcp","indicator_842","failure"
"fuser-port-tcp","indicator_843","failure"
"netstat-listening-tcp","indicator_844","success"
"netstat-listening-tcp","indicator_845","success"
"netstat-listening-tcp","indicator_846","success"
"netstat-listening-tcp","indicator_847","success"
"netstat-listening-tcp","indicator_848","success"
"netstat-listening-tcp","indicator_849","failure"
"netstat-listening-tcp","indicator_850","failure"
"ss-listening-all","indicator_851","success"
"ss-listening-all","indicator_852","success"
"ss-listening-all","indicator_853","success"
"ss-listening-all","indicator_854","success"
"ss-listening-all","indicator_855","success"
"ss-listening-all","indicator_856","success"
"ss-listening-all","indicator_857","success"
"ss-listening-all","indicator_858","failure"
"ss-listening-all","indicator_859","failure"
"ss-established-connections","indicator_860","success"
"ss-established-connections","indicator_861","success"
"ss-established-connections","indicator_862","success"
"ss-established-connections","indicator_863","success"
"ss-established-connections","indicator_864","failure"
"ss-established-connections","indicator_865","failure"
"win-netstat-process-mapping","indicator_866","success"
"win-netstat-process-mapping","indicator_867","success"
"win-netstat-process-mapping","indicator_868","success"
"win-netstat-process-mapping","indicator_869","success"
"win-netstat-process-mapping","indicator_870","success"
"win-netstat-process-mapping","indicator_871","failure"
"win-ps-netstat-process","indicator_872","success"
"win-ps-netstat-process","indicator_873","success"
"win-ps-netstat-process","indicator_874","success"
"win-ps-netstat-process","indicator_875","success"
"win-ps-netstat-process","indicator_876","success"
"win-ps-netstat-process","indicator_877","failure"
"win-ps-netstat-process","indicator_878","failure"
"win-tasklist-pid","indicator_879","success"
"win-tasklist-pid","indicator_880","success"
"win-tasklist-pid","indicator_881","success"
"win-tasklist-pid","indicator_882","success"
"win-tasklist-pid","indicator_883","failure"
"win-wmic-process-pid","indicator_884","success"
"win-wmic-process-pid","indicator_885","success"
"win-wmic-process-pid","indicator_886","success"
"win-wmic-process-pid","indicator_887","success"
"win-wmic-process-pid","indicator_888","failure"
"systemctl-running-services","indicator_889","success"
"systemctl-running-services","indicator_890","success"
"systemctl-running-services","indicator_891","success"
"systemctl-running-services","indicator_892","success"
"systemctl-running-services","indicator_893","success"
"systemctl-running-services","indicator_894","success"
"systemctl-running-services","indicator_895","failure"
"systemctl-running-services","indicator_896","failure"
"systemctl-enabled-services","indicator_897","success"
"systemctl-enabled-services","indicator_898","success"
"systemctl-enabled-services","indicator_899","success"
"systemctl-enabled-services","indicator_900","failure"
"systemctl-enabled-services","indicator_901","failure"
"systemctl-service-permissions","indicator_902","success"
"systemctl-service-permissions","indicator_903","success"
"systemctl-service-permissions","indicator_904","success"
"systemctl-service-permissions","indicator_905","failure"
"systemctl-service-permissions","indicator_906","failure"
"service-status-all-sysv","indicator_907","success"
"service-status-all-sysv","indicator_908","success"
"service-status-all-sysv","indicator_909","success"
"service-status-all-sysv","indicator_910","failure"
"chkconfig-list-sysv","indicator_911","success"
"chkconfig-list-sysv","indicator_912","success"
"chkconfig-list-sysv","indicator_913","success"
"chkconfig-list-sysv","indicator_914","failure"
"win-sc-query-services","indicator_915","success"
"win-sc-query-services","indicator_916","success"
"win-sc-query-services","indicator_917","success"
"win-sc-query-services","indicator_918","success"
"win-sc-query-services","indicator_919","success"
